id,text,expert label
na_1423,"Would love a 1-click Add To InstaPaper, rather than opening a new window (yes i have a password and even the browser javascript bug).",1
na_1425,Add FeedReader_è__ to the App Center list_è__.,1
na_1431,It would be great if you could share the API with the developer allowing a seamless sync amongst the apps (as it happens now with Google Reader).,1
na_1433,Deploy the latest version of Feedly so that I can update the app on my Kindle Fire,1
na_1440,"Allow for default settings so that when this new ""defaulting"" mode is enabled, clicking the Evernote icon will save with no additional interaction.",1
na_1441,"Default tags would also be helpful -- even better, configurable content keyword tagging would be great!""",1
na_1442,Have an option to make items open directly in the Chrome Browser on mobile,1
na_1443,Please make a feedly widget/gadget for iGoogle (or equivalent),1
na_1451,"I know it already does that for Android app, well, because Android OS lists all the apps that keep sharing capability when I hit 'Share' icon in the feedly app but it would be awesome to have it in the web app.""",1
na_1452,"basically instead of having to manually install the Firefox plugin every time there's an update, it should auto update.	",1
na_1453,"Maybe you should consider including the plugin in the Firefox Addon repo/marketplace.""",1
na_1454,Would be great to be able to read my feedly feeds on ighome.com instead of having to go to feedly.com.,1
na_1456,"yes, i want feedly to replicate google reader... but I want it to do more.",1
na_1457,Can you bring in my twitter feed and know which one's I've already read?,1
na_1458,"i.e. do that google reader/feedly does for RSS, but with twitter.... or facebook... or pinterest",1
na_1459,"give me ONE place to consume everything, but only see it once (unless I save it). ",1
na_1466,Offering other ways to log in or even Feedly's own registration system might also help.,1
na_1473,Such a login process should not be allowed.,1
na_1474,Login should go through the Google account stored on the Android device.,1
na_1475,"Make the Safari extension open the Feedly page in a new tab/window when clicking the Feedly button, similar to the Safari GReader extension.",1
na_1476,I didn't see anyone else suggest this but I would think it would be very simple for Flip Board to add support for your service.,1
na_1479,"Would love the ability to monitor specific pages that don't have rss feeds at set intervals, and be able to vary the alert options, such as getting an email etc when the pages change.",1
na_1488,Allow us to import twitter lists and view them like regular feeds.,1
na_1489,"Support login with Twitter, Facebook, Microsoft, Yahoo, VK account, etc.... and remove google account login support.",1
na_1490,Allow Android app to provide an option to open within the application or open in a browser.,1
na_1493,I assume there was problems with it but some of us really use it and it would be great to have it back.,1
na_1500,"Please, please add an option to easily add content by using a mobile device!",1
na_1502,Make a Chrome packaged app for Feedly please.,1
na_1506,"I just want my tumblr content to show up as """"articles"""" without having to add every single one as RSS.",1
na_1508,"If it is indeed possible, maybe a short how-to in the help section is in order?",1
na_1509,"If it isn't, that would also be great to have clarified somewhere, FAQ maybe.""",1
na_1514,"My desire is to be able to catch up on podcasts either on my phone or on my desktop such that if I've listened to a podcast completely from either source (i.e. from my browser at home or work or on my cell phone) that the episode would be marked """"listened to"""" (or read) and disappear from the list in Feedly on any of my machines as well as drop off of my BeyondPod list.",1
na_1515,Ideally if Feedly and BeyondPod could get together and synchronize the position within a podcast would be excellent!,1
na_1519,It should warn me.,1
na_1520,Finally a popout player would be nice for the audio/video of podcasts.,1
na_1522,Please reduce required permission for chrome extension.,1
na_1523,work with soundgecko so anything I mark in feedly goes to soundgecko for readout,1
na_1524,"Feedly should let users login through Mozilla Persona or Gravatar, which don't track users.",1
na_1529,If a blog does use disqus the comments should be viewable and a reply able to be added directly from feedly.,1
na_1530,make App/Extension/Plugin for all browsers with one click to add feed from any website,1
na_1535,"I guess such a feature would be a big advantage for your service.""",1
na_1537,"I wish as feedly pro user, if I save the feeds in Evernote I want to tag the note, not only the notebook but also the tag of Evernote.",1
na_1542,Further thoughts: feedly could develop 'subscription options' for content creators.,1
na_1546,"I would like to see better integration with Google services across the board, specifically GMail, Google+, and Google Drive.",1
na_1547,"I would like the ability to email articles with GMail, post them to Google+, and save them to Google Drive.; 'cause Google doesn't own quite enough of my soul, yet.",1
na_1552,Import RSS from other readers,1
na_1555,"Please consider speaking to the people of Beyond Pod to integrate with their app.""",1
na_1557,Allow publishers to trigger feedly to refresh feedly's cached version of their RSS feeds.,1
na_1559,Letting publishers trigger that refresh could be a work around when there are errors in the publisher's feed.,1
na_1560,add integration with Trello,1
na_1565,Chromecast support would be great so I could read my news on big screen.,1
na_1566,I love how you have pintrest integration on your images - please consider adding GimmeBar integration as well.,1
na_1571,"I'd love to be able to export all of my ""saved for later"" articles to my kindle so I can read it via e-ink.	",1
na_1573,"I feel like this might be easy to integrate with a service that's already up and running like SendtoReader.com OR I would gladly pay $$$ to have the option for Feedly to do it on it's own and send to my kindle.""",1
na_1578,Please enhance your API.,1
na_1581,"On Feedly Android App, when I share something through email, it goes straight to Gmail app, when I rather want to use the Regular Email App on that plataform.",1
na_1582,Make it possible for us to choose the Mail App we want to use!,1
na_1585,I would like to request the capability to run articles through the readability mobilizer before they're inserted into our feeds.,1
na_1589,"In a nutshell, you could create a bunch of random email addresses that you could use when subscribing to newsletters (etc) and then any emails sent to one of those addresses would show up as a standard HTML feed.",1
na_1591,A perfect use case for this would be to turn twitter/facebook/etc notifications on and forward those to these email addresses instead of having them clog up my inbox.,1
na_1597,It would be cool if there was a feedly gadget for netvibes.,1
na_1602,"It would be great if I could integrate my Twitter account into Feedly the same way, and have full images or articles displayed alongside my RSS images and articles.""",1
na_1605,I would love to have direct integration so that I can easily send articles to SoundGecko from within the Feedly app.,1
na_1611,Please enhance the new back up function (http://blog.feedly.com/2014/07/14/dropbox-vault/) and enable local drive integration.,1
na_1616,It would be nice to be able to add usenet newsgroup in Add Content such as comp.,1
na_1618,something like AntennaPod (https://play.google.com/store/apps/details?id=de.danoeh.antennapod) would be very nice,1
na_1619,Maybe you could send them an API or something so they can add the option to sync with Feedly once GReader disappears.,1
na_1620,It would be super useful if you are able to choose your own default email app.,1
na_1628,"It would be great, if google+ button opened an app on iOS(if it is installed).",1
na_1633,It would be nice if we could get the Tumblr heart right in the feedly page like how we can save for later.,1
na_1634,Reblog support would be nice too but mostly just like at least!,1
na_1637,"My feature request is rather straightforward, add a similar shortcut for Save to Pocket.",1
na_1644,Please fix this by updating the manifest.json file inside the app.,1
na_1646,"So in case you switch to https do use that in the manifest , too.""",1
na_1651,"Please allow some way for RSS services to get access to that data, especially since Feedly is so big.",1
na_1654,How about giving Feedly compatibility with If This Then That?,1
na_1656,"Pending more straightforward integration with Pocket, how about allowing us to send our entire 'saved' list straight to Pocket?""",1
na_1657,"You reader is nearly unusable with tools that allow mouseless browsing (vimperator, pentadactyl), please replace all links you emulated with divs (eg menu on the left) with real hrefs, so these are found by such tools.",1
na_1658,Let the content creators see that their content is viewed in your service.; Like: http://feedburner.google.com/,1
na_1666,"Again, super grateful you guys got it working somewhere other than Chrome (a life saver since I can only use IE on my Windows RT Tablet), but this needs to be fixed eventually.",1
na_1667,"When saving to (Pocket in this case) a third party app, having visual feedback that the save is happening would be useful.",1
na_1669,"Maybe the press to save could change the item color until saved, and the save icon could be disabled until it is saved""",1
na_1671,"I have quite a few notebooks and would like to be able to select one notebook as a default so I can simply click the Evernote icon and voila, the article saved to my default notebook.""",1
na_1674,"I wish to add content in Evernote with the clearest formatting I can so it needs to be better than Feedly currently supports.""",1
na_1675,"Many people want you to get rid of the need for an extension and make Feedly a pure-web-based app.	",1
na_1678,"What I really want are GMail-style filters for feeds, to automatically star or mark as read based on matches.",1
na_1680,"If article body contains """"My Name"""", star it and send to instapaper.",1
na_1681,"I *think* IFTTT integration could get us there, with not too much in the way of additions, add trigger with pattern or keyword matching on subject, sender, body, etc., add 'mark as read' as an action""",1
na_1683,"I would like to do some action when new articles show in some categories, but I don't want to see them anymore in Feedly after this action is executed.""",1
na_1685,"This should display as the characters themselves, rather than just as the code.",1
na_1686,"$\alpha$ should be the Greek letter alpha, and so one.",1
na_1692,It'd be great to have a way to add these feeds to Feedly by allowing us to enter the password once from Feedly,1
na_1693,"Make it possible for me to open articles and links inside articles IN SAFARI, from within feedly.",1
na_1694,I am looking for something like this but for feedly https://chrome.google.com/webstore/detail/checker-plus-for-google-r/lbmpmiibbncadgagnfcloaeilfhomemb,1
na_1695,Create Delicious integration to allow sharing to delicious.com,1
na_1697,"If you're using Feedly as your homepage, a quick overview of upcoming events might be nice.""",1
na_1698,Please let me sign in with an ID and password I chose (not my google account),1
na_1699,I'd like to connect articles with items in my calendar.,1
na_1704,Is there anything you can do to make Feedly work on IE 7?,1
na_1712,It might be an idea to add a flatter function to feedly.,1
na_1713,"Alternatively, a simple flattr-inspired donate function might do it. ",1
na_1714,feedly pro readers sign up for the 'donate' option where they can donate an amount of money for articles they liked. ,1
na_1715,"The amount of the donation is up to the user, the user pays in advance into his pro-account and may spend that money for article donations.",1
na_1718,All articles can be donated too.,1
na_1719,"The donated money will be transferred to all publishers who are interested in getting donations, similar to """"unclaimed flatters"""".",1
na_1720,Bloggers/Authors who want to claim their money do this by registering their rss-feed and bank- or paypal-account at feedly.,1
na_1721,"After registration, unclaimed donations will be transferred from donator to author.",1
na_1722,feedly keeps a certain percentage of the donation as an administration fee.,1
na_1727,Feedly could re-invent the way we consume articles in the same way how Amazons Kindle Unlimited did with the book market.,1
na_1728,An easy-to-use donate-function might turn feedly pro into a universal news portal for fact-based quality news.,1
na_1736,Would love to have a direct link to do this.,1
na_1737,"Do you think it's possible to mod this little software ""Google Reader Notifier"" by Yonizaf (http://code.google.com/p/google-reader-notifier-windows/) to notify us when new Feedly feeds are available.",1
na_1739,I prefer to see original content most of the time) so along with mark as read / save links there could be URL link which will drive to the original site.,1
na_1741,It would be awesome to play all videos one by one like in a playlist but without a hassle of creating one.,1
na_1745,I *should* be able to use feedly in luakit.,1
na_1747,Unfortunately they only pull their feeds from google reader.,1
na_1748,"The Android app is missing a ""mark as unread"" option.",1
na_1749,It would be great if you could add a link / bookmark right into your Diigo account while reading in Feedly.,1
na_1752,Please create and host a flare unit and provide the URL for bloggers to easily add this option for their readers who use Feedly.,1
na_1754,"I can use flipboard to access my feeds in sina weibo, but I like feedly better, so if it can be done in feedly, it will be great for me.""",1
na_1762,"Since you can integrate with Twitter, it would be nice to have my ""saved"" links across both platforms show up in a nice readable format in Feedly.",1
na_1763,"I'd like to have Feedly automatically detect YouTube videos in feeds, and if I save a post with a YouTube embed, automatically add that specific video to my 'Watch Later' feed in YouTube.",1
na_1765,Make the Feedly reader browser extension more like the Google reader extension.,1
na_1766,"Add a drop down menu of the sources with number of unread items in (), list the latest unread articles in a scrollable manner and add a ""mark all as read"" button and the link to the feedly reader.",1
na_1767,"Maybe you could also add a link to the preferences and please make sure that clicking a link to an article marks it as read in feedly ;-) Thanks!""",1
na_1770,"Can Feedly's RSS parser be made to not break this functionality please?""",1
na_1771,I want to open feeds outside of Feedly sometimes and look at the site it came from.,1
na_1774,Also we should have the choice... I'm not going to leave Feedly - it's a great app!,1
na_1775,Just looking for an option that let's me list my articles from oldest to newest like I have it in the on the site.,1
na_1776,I'm looking for a consistent experience.,1
na_1777,"I currently use NewsBlur, but I'd love to transfer all my feeds via OPML to Feedly.",1
na_1778,"Unfortunately, Feedly's OPML support is artificially limited to Google Reader's exact OPML format, but there's no reason we can't expand it to handle NewsBlur's OPML download format for importing into Feedly.""",1
na_1779,"Let us configure the directory and file names when saving to Dropbox, with tokens like <year>, <month>, <date>, <feed-name>, <post-date> etc.",1
na_1783,"Also would be nice to petition firefox devs to have it as standard.""",1
na_1784,Please remove unsaved items from Dropbox (or add a preference).,1
na_1786,"Allow all your ""Saved for Later"" items to be exported as a bookmark file in a similar format to the Firefox and Google Chrome bookmarks export tool.",1
na_1796,"it would be so much easier just to have a context-menu item that gives the option to open a link directly in the browser.""",1
na_1799,"Possibly some translation functionality might be useful.""",1
na_1802,"My suggestion is to honour the preferred browser, if chosen, when using more generic based web sharing services.""",1
na_1804,"I'd love to pay $10/year just for evernote integration, though.""",1
na_1814,I want that feature back as I would like to mail my articles directly.,1
na_1816,"When I tag an article in feedly, i want the tags to follow when i export the article to evernote (with the built in evernote feature for Feedly Pro plan).	",1
na_1818,It would be nice if we were able to view content from Twitter embeds (such as images) in Feedly.,1
na_1825,"But the BeeLine functionality could be built into the feedly UI, using the BeeLine javascript library.",1
na_1826,add Google+ as option for feed that appear on the left in the app and also in your main feed,1
na_1828,"When you select a preferred RL service, it should also be available when you long-press a link so that you can send that link directly to your favorite service, rather than having to open the link, wait for it to load, then send it to Instapaper or Pocket or whatever you prefer.""",1
na_1835,"Import ""google current"" feeds into feedly",1
na_1836,Add ability to share whole articles to Evernote.,1
na_1838,make feedly more sandboxed,1
na_1842,"Anyway, it'd be great if this opened the currently visible article in the browser instead of the previous article.",1
na_1848,Unify login feedly allowing access by more than one source (or facebook or Google or Microsoft or ...).,1
na_1850,"I would like the Feedly Chrome app to act just like the Google Reader one, shows how many feeds I have and I can click on them individually.",1
na_1851,Add the number of followers to your subscribe button (like Bloglovin already does) to be displayed on blogs.,1
na_1852,Provide the html code with your other buttons.,1
na_1853,"Integrate Twitter cards on article preview page, so that when viewing an article that has an embedded twitter card with all its information, it shows the card instead of plain text.",1
na_1855,"The Evernote Web Clipper allows to me save the full page, but I would love to be able to do this straight from Feedly.",1
na_1857,"Right now it takes 2 clicks and navigating to another tab for saving to pocket, it would be nice if it's handled in the same window with pop-up , or just with single click.	",1
na_1858,"Also, if it's possible to override save for later to pocket.""",1
na_1859,I'd like to have feedly integrate with bit.ly.,1
na_1860,"Bit.ly's bookmark function, combined with it's URL shortener and usage information would be really useful when sharing from feedly!""",1
na_1861,"Please allow Chrome feedly (and other browsers' feedly) to customize favourite saving tool, so that I can save to pocket with one click (and please also cut the settings on the pocket's end for ""adding a new item"").",1
na_1866,"Essentially, I'd like to see the ability to add ""All"" to an external application, such as Desktop Ticker by Mike Batt ",1
na_1870,I would like to read my Instapaper saved articles via feedly.,1
na_1874,Please can you give us a fix or enable your program to work in IE.,1
na_1876,I'd like to be able to save articles to MindSky similar to other integrations.,1
na_1879,Apply the awesome mobile app feature to the web interface!,1
na_1880,I would love to be able to save directly to Pocket like I can on the android app.,1
na_1882,"when a term is added, should lookup for feeds in popular RSS Feed Directories in one go.	",1
na_1885,"Can you use a traditional address bar button?""",1
na_1888,"So my suggestion is to offer developers a switch to turn on/off pro features in the sandbox.	",1
na_1891,Please remove the quotation marks or make Buffer post template editable like already the Twitter post template.,1
na_1894,"I drag the url to my feedly bookmark, and Feedly adds the feed to my account (even better would be the ability to categorize the feed as I add it).",1
na_1898,"Please do not abandon market in China !""",1
na_1899,Please remove google+ requirement.,1
na_1900,It would be great if chrome and opera weren't the only options for opening up articles in.,1
na_1908,At some point can we get Google Keep integration to go along side Pocket?,1
na_1911,I would like to receive the headlines (as items arrive) to my IM-client.,1
na_1916,If I have a feed in a folder named COOKING I would like the IFTTT ingredient entitled ArticleCategories to return COOKING.,1
na_1918,"Please make an app for blackberry playbook, because there are no apps that support feedly on blackberry app world for playbook.",1
na_1921,Reset the RSS subscribe function after someone uninstalls your extension.,1
na_1927,"What I want is to be able to skim through my feed items and quickly open N tabs in the background, then go to my browser and read through them at my leisure.",1
na_1928,"Having tap always open a foreground tab is okay, but probably better to be configurable.",1
na_1929,"However, if in article/title view, allow long press to bring up a menu.",1
na_1931,at least allow configuring the action for long press.,1
na_1934,One thing that would be nice is the ability to be able to hit one button to open all of the unread articles for a category in new browser tabs rather than having to click each one separately.,1
na_1935,"It would be nice to have a similar feature on mobile, except the way it would work would be to add all of the articles to Pocket or an alternative read-it-later app, """"Pocket all"""" or something like that.""",1
na_1938,"Please add this feature.""",1
na_1939,Make it possible to link an article to your Facebook business page,1
na_1940,"Right now Feedly isn't consistantly running across browser, this needs to be investigated and fixed.",1
na_1944,"It would be great if there was a way to see all of the content I'd see in google+ via the API, and present it in feedly.",1
na_1945,"Being able to add a 1 click feed for Facebook (https://www.facebook.com/help/212445198787494/) would also be quite useful.""",1
na_1950,would be cool if I could view the basecamp progress feed in feedly.,1
na_1952,It would be nice to have an indicator on the Chrome extension icon to remind me if I have saved items to review.,1
na_1953,I need Huffduffer integration to send selected audiofiles from within my rss-feeds to this service.,1
na_1963,"When viewing feeds from dribbble.com, I would like to have a 'Like' button that is integrated with the 'Like' mechanisms from their site",1
na_1965,"Could the same be added to Safari.""",1
na_1967,Should just be able to click the icon and (assuming the account link is active/signed-in) send to Readability.,1
na_1968,"It would be really helpfull to have a feature of that shortens articles like Summly or Wavii.	",1
na_1979,Please use feedly users rather than google's users,1
na_1980,I suggest a Feedly to Google Calendar feature.,1
na_1981,I saw a TV Preview for a Show next week and I want to be reminded regarding this feed entry.,1
na_1982,"It will be great if you will develop a Windows software, for those who would like to read their feed on the computer.	",1
na_1983,"Or at least make the browser extension useful (Firefox add-on has no use...)""",1
na_1984,I want a one stop shop for all of these aspects of my internet life.,1
na_1989,"I'd like to plug Feedly into Mac's RSS screensaver, but believe there is no way to do it.",1
na_1990,I would like to be able to thumbs up or down videos from my YouTube feeds from within Feedly.,1
na_1991,"Also, allow a YouTube video to continue to play while I scroll through the rest of my feeds.",1
na_1992,Please add Evernote support to the iPhone for Pro users,1
na_1996,"I'd like to suggest reverting the change that was made in last version, regarding the safari browser stuff.",1
na_2002,It would be great to have some integration with that app.,1
na_2003,"Feedly v15.0.1 fails to post to Twitter from iOS 5.1.1, needs to be fixed.",1
na_2007,And or you can make it a keyboard shortcut's,1
na_2008,"Integration with offline translator/dictionary is highly needed such as goldendict, just add an icon to open the dictionary when pointing to a word in an artical",1
na_2010,Add UI element a/o shortcut to quickly add reference to default Evernote folder w/t popup dialog or confirmation.,1
na_2016,i just wish i could archive and group or send to another read later app from there to organize,1
na_2020,Why don't you test your blasted products before launching changes.,1
na_2026,"Need support to add articles in ""Pocket"" directly.",1
na_2028,"Like many others, I want to add some Twitter feeds as RSS feeds.",1
na_2030,"To Feedly, can you please provide this type of service - perhaps within you Pro account if there are extra overheads.",1
na_2031,And can you please make the formatting support direct linking from the URLs embedded in the tweets.,1
na_2032,"It would be good to not have to link to Twitter to get a usable URL"""";",1
na_2033," """"Currently I use a workaround (http://gtweetapp.appspot.com/), but it would be nice to have this feature in feedly""""; ",1
na_2043,I want to be able to just log into Feedly and not have it log me out if I log out of Google.,1
na_2044,Bring back 1 tap saving to Pocket in iOS Apps.,1
na_2051,"Please, don't open a browser every time I want to share a post to my social networks (Google +, Facebook...).	",1
na_2053,Please add wiznote support as you support evernote.,1
na_2055,"The RSS markup of these feeds identifies the author (e.g. ""dc:creator""), use that to set the author attribute for the Evernote note?",1
na_2056,"If author isn't available, than set author to name of the site or blog?",1
na_2058,Could Feedly also set these note attributes when exporting to Evernote?,1
na_2059,Perhaps other additional attributes?,1
na_2061,"That being said, exporting tags as well could be a master setting someone could toggle on or off.; Basically improving the depth of integration with Evernote.",1
na_2063,"Since Google Reader is going away on July 1st, I think it would be an awesome if Feedly sync's with TheOldReader, it would be a great partnership for both of you.",1
na_2068,Add integration with Toodledo,1
na_2069,"The new Feedly ios9 (iPad App) integration with Safari is fantastic but please allow a simple left to right swipe to take you from an article you have finished reading in Safari, back into Feedly (instead of having to use 'Done' at the top of the Safari Browser.",1
na_2072,A list of my RSS feeds should be available as a public shareable list that I can attach to a cover letter and let the company I interview for create a better picture as a person.,1
na_2076,Allow to pin things to pinterest,1
na_2077,"If I could add individual users as a feed, then I could see their updates without having to scroll through Facebook's ridiculous ""wall"".",1
na_2079,"Just being able to add a Twitter account and view only a single user's tweets would easily make Feedly one of the best Twitter platforms there is.""",1
na_2080,Please prevent duplicate saved items in Dropbox.,1
na_2088,"When we want to email news or feed records feedly do it via outlook, it is better to send it via gmail or make an option for it.",1
na_2089,"I use RockMelt as browser and feedly won't load, he loads just fine in google chrome, but I would like to be able to use it with RockMel""",1
na_2090,I would like to be able to send articles to Clipboard.com,1
na_2105,"include outsidethenest.net, please.",1
na_2110,Please make it possible to go to feedly.com or make it possible to download an update from within the extension?,1
na_2116,"I wish to connect feedy with social networks (youtube, vimeo, tumblr, instagram,...) to synchronize the news and our favorites.",1
na_2126,"Also, would be nice to be able to send an article to Pocket from the list view without having to open the article.	",1
na_2127,"Swiping the title would be a good solution.""",1
na_2128,"When I open a feed within the internal browser (and it does load the full webpage), I'd like to share it via email client having it imported as it is (just as a reference, under win8 using another feed reader, feedly-enabled, and opening the mail app it does import the page so I can mail it out as it is (or if you like, as if I sent it to onenote or evernote as simple article).	",1
na_2148,"Either fix it or make Feedly work always-on without browser interference.""",1
na_2157,"You have to go in and get the RSS via https://www.youtube.com/rss/channel/<string>/feed.rss, please automate this.",1
912_1,Facebook for WinPho needs better integration with Facebook!,1
913_1,"Why Microsoft doesn't close this vacuum spaces, this things it really needs.",1
915_4,"Trial feature should be built-in with auto-prompted and disabling, just like the Windows Store.",1
916_2,"Contract this with the Windows Phone world, where we tell you we want trial mode, but we have to track the number of days since install, whether the user has purchased, etc.",1
917_13,There need to be a business app settings launcher native in the API.,1
917_14,"On my What's new panel in Contacts I want to see posts from Facebook from people that are ""subscribed"" (followed) and not for all friends.",1
919_6,remove the lock screen and make it a notifications screen,1
919_11,"Please provide us a way via the Dev Center to force the expiration of the beta app for all, or for certain users.",1
921_4,Add podcasts as new data resource in windows phone studio app website.,1
922_1,there should be mechanism that code can read installed apps.,1
922_4,"If you wont let me change the country, at least let me close my account and recreate it!",1
924_1,"Popular forums, like Kuenna for Joomla and stand alone forums should be allowed.",1
924_2,User and passwords sync should be allowed as well for participation.,1
925_1,Add coloured backgrounds,1
925_2,I'd like to feed crash reports straight into my bug tracker.,1
926_2,An HTTP-based API with a program-friendly logon (e. g. OAuth) would be most welcome.,1
926_6,I want to be able to control the balance of the audio I play back with the BackgroundAudioPlayer.,1
926_7,"There is no good reason for not allowing this, so please add it.",1
926_8,Allow Microsoft.Phone.ScheduledTask.,1
926_9,start at the specified time!,1
926_19,Please provide a property to enable/disable this feature.,1
926_20,"In my application some data required to save on disk, There is limited storage in Phone memory, I just need api to write or create files folder wise on external memory like memory card..",1
926_21,Add right to left orientation for text and pages support in windows phone studio app website.,1
927_1,Please allow us developers to access two dimensional array of bytes from the picture that is within the Image control.,1
927_3,"I want to have access to all single bytes within picture, so I can do with those bytes whatever I want.",1
927_9,Apps should get at least 60 seconds of background processing time to complete such network transfers and process the response.,1
929_1,"It would be very useful to be able to prepair a MMSComposeTask, in the same way that we today could use the SMSComposeTask .",1
931_1,It would be really good to add parallel linq in windows phone and portable class libraries for collection processing unification and efficiency.,1
932_2,Make Ussd Codes Running on Windows Phone With Os Version 7.8,1
936_1,"The Store lists purchase history, but a) re-installation must be done one by one and b) the list doesn't indicate which apps have been removed e.g.",1
937_2,"Would be cool to have an app (or even better, a command in the Store app) that saves a list of currently installed apps (after each Install / Uninstall) so, that the user can re-install all the apps as easily as updating of a number of apps takes place now.",1
939_5,Just remove the timeouts completely or at least increase all timeouts by a factor of at least 5 - its not a big deal to implement.,1
941_6,"I would like to see a simple change to the ""Rate and Review page"" near the bottom.",1
942_1,"Just add a small text blurb like ""If you are experiencing problems with this application, please consider sending feedback instead"" along with a link to launch an email to the support email address.",1
943_1,"To go 1 step further, making the support email process anonymous would probably convince more people to use the support system.",1
943_4,Allow screen capture to be taken from background task OR through mdm protocol.,1
945_1,Implement a free app of the week deal like apple does with ios,1
945_2,"Create a SubClass of Panel that allows AbsolutePositioning of it's children, yet honours the layout bounds imposed by it's own parent, unlike Canvas which is unlimited in Size and must be clipped to stop the overflow of any children",1
945_4,Hey Guys....people love universal search in windows 8.1 why don't u try to make it universal for search button on windows phone,1
945_5,"We need override base keyboard, with adding custom keys.",1
945_6,And adding new text function: add text from reading QR-code.,1
945_7,"On the keyboard near the space button, add new button ""input from camera"".",1
945_13,I think it would be much easier to just provide APIs for the hardware encoder/decoder to edit videos on isolated storage (and with better performance),1
946_5,Please give support to equalizer and visualization for music.,1
946_6,atleast provide the URI to launch native equalizer from phone's setting.,1
946_12,Indie Developers need a better performing Advertising Team and Ad control.,1
946_13,"Can Microsoft take Advertising support seriously, and provide world wide Ad promotion and delivery.",1
947_2,We would like a WiFi CSP so we can configure users WiFi - this is useful from an IT tech user perspective.,1
947_3,"Our MDM solution allows users to do this for iOS and Anroid, would be nice if we could do it for WP8 too.",1
947_4,Add customized website other than YouTube for media on windows phone studio app website.,1
947_5,"I have website that run media on wp8 without need to coversion, however the only media data source available is YouTube, we need customization to add URL of websites.",1
947_8,"We would like to know when users remove their company app management from their devices, a kind of Sync ml Checkout message Ability to configure the company app with one click on a link like companyapp://user=foo&pwd=bar&server=contoso.com), then user clicks on it on a mail, sees a warning and accept then it automatically connects to the server The ability to install pkcs12 certificates Add website tiles on the main menu of the phone using MDM Query location using SyncMl commands",1
948_5,"It should be an option to remove the ""ru"" language code from my app 'language History'.",1
948_6,"Or add and implement an AppResLib.dll.xxxx.mui for the ""ru"" language culture In the documentation AppResLib.dll.xxxx.mui exist only for ""ru-ru"" and not for ""ru"" culture: http://msdn.microsoft.com/en-us/library/windowsphone/develop/ff967550(v=vs.105).aspx Tom If you ever selected ""ru"" and ""ru-ru"" laguages then it causes Tile localization show the en-us(default) tile localization to show.",1
949_1,"I think the whole system of submitting a idea is fine for a add on, but the system needs a overhaul.",1
954_2,"Please provide full access to the ContactStore, eg, updating, deleting etc.",1
954_4,So please provide this extra info in the Contact data returned with a search.,1
954_5,Can you please provide a report viewer control to view SSRS reports in windows phone.,1
955_2,I think that would be useful if we can get the number of reviews and avarage rating by country in the Dev Center Report.,1
958_2,The Windows Phone emulator should include the ability to manage VM snapshots for Windows Phone images.,1
958_3,"Developers should be able to create WP images that are tailored to be in a specific state, and manage those image snapshots.",1
959_2,"Emulator image tooling should be expanded to include the following: - Create a new developer VM image (from one of the base images) - Delete a created developer VM image - Be able to add/remove developer VM images from the Visual Studio device/emulator list - Additional tooling in the emulator to allow for snapshot management of developer VM images Under this suggestion, the developer should be unable to manage or modify the base/standard images, this suggestion is only for adding additional images.",1
960_1,"I would like to have an option for each SkyDrive folder, to make them available offline.",1
960_10,"The GZipStream class should be available for Windows Phone developers, so we don't have to rely on 3rd party libraries to compress and decompress streams.",1
962_1,"You should put the shuffle, repeat and like buttons in the pop-up music menu",1
963_1,I would like to see a single finger swipe across the entire navigation button area act as an app switch gesture.,1
964_2,Would be great to discover Service Hosts in local Networks.,1
964_3,"It will be great to have an option to disable the infinite looping of Pivot and Panorama controls and use them in a similar way like Picture/Article browsing, etc.",1
964_7,"Can we have an API to enroll the device through an app, or allow mdm enrollment to initiate through a browser download.",1
966_3,"There is no user interaction here, so we would like to be able to set the expiry to never for our background tasks in this scenario.",1
966_8,"As a developer, I would like to have method to defer app deactivation/suspending in order to call async methods easily",1
966_9,Support a greater variety of Microsoft Media Foundation APIs such as the ones that allow adjustment of pitch and playback speed.,1
966_14,Lure in devs from other platforms who can also compile for WP and WinRT !,1
967_4,Please introduce API's for this,1
967_5,"In BYOD concept , block the user from the OS update.",1
967_10,I'd suggest to include all Transactions in the Report.,1
967_17,It would be good to know not only the number of downloads but also how many are active still.,1
969_6,Voice over PowerPoint should be available on a windows phone as it is already available on the android platform using the touch show add in,1
969_7,I'd like to know what rank my app is in each country and category in the app store.,1
969_9,Add the ability to see lyrics of music files in the music application for running music,1
972_6,"Provide an option to keep a ""Keep-alive"" connection in background so that we can create IM",1
974_2,"Provide an automation toolkit to enable developers to walk through a series of steps and take screenshots at relevant points, then re-run those steps in different languages to automate the process of taking screenshots in different languages for app submission.",1
974_3,Would also be helpful in it's own right for general localization testing to verify that localized strings have messed up layout.,1
974_4,Add new colors,1
976_3,Let me be able to see the reviews that are added or app crashes so that my attention towards them grows infinitely large.,1
978_2,"An developer should have an option or tool to manage that list, and select which ones are displayed.",1
978_7,Windows should allow additional user accounts added to track & review the application review process similar to what Apple and Android apple stores allow.,1
978_10,"Make it possible to optionally declare a function OnClick() for live tiles, such that this code is executed when the live tiles is presed without leaving the home screen.",1
978_12,"Please, to have competitive advantage, i would like you to provide an expedite package for app certification for developers who wants their apps to be published fast.",1
